,time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
154,153,469014.807800433,920162.518897613,472378.955485791,161497.654940723,2232.79993235454,5128.65751649487,2813.67954885944,982.441729861757,2433.26097925233,3998.33858797827,1756.05633636772,459.933112908862,328.30550296865,1257.47707864724,828.036884389982,337.324651357999,528.720823847028,2006.70481356142,1253.88787031472,483.211007920734,948.577224341011,3510.62043833663,1913.16149270166,644.994146350311,3.58421277138181,325.987335775263,757.516023745456,243.901757748204,26676.9435240322,60146.1920224654,30791.8624724516,8920.53056515355,0,351.503309126951,2156.84388537879,2725.00808797622,33152.1921995671,76723.4811023861,42269.0445142094,14797.3450592776,21643.5745870488,35798.4117929456,15782.94598614,4144.47099882477,8947.51217719511,34540.9347142984,22846.38209482,9333.10767923312,5571.51223269785,21957.9497712573,15658.2496802388,6889.66190317315,14.9404282580142,1745.35769802989,5489.23935483281,3836.82492174486
155,154,468431.974351405,918825.310613175,471645.71152494,161241.656730061,2254.69487507586,5177.5813094742,2840.18739985182,991.674449007731,2458.99813859352,4039.63205483028,1773.99632827924,464.621063058369,331.608235347586,1269.79853611002,836.054378239837,340.583017692427,534.253313552647,2027.18794963887,1266.51985899557,488.057995829806,959.472436228003,3550.03405504105,1934.17058568559,651.981453681946,3.62885845063061,329.869571633444,766.175559615694,246.557142858931,27192.3697913462,61309.5266653283,31385.6694143962,9090.96347290576,0,359.05924476801,2201.51494999603,2778.90467490429,33735.0256485945,78060.6893868242,43002.28847506,15053.3432699393,22036.231541463,36442.554038675,16065.6404300833,4218.50064627946,9112.490996708,35172.755502565,23262.406266885,9502.58515695965,5677.9160834559,22373.8449341785,15952.50795834,7018.35535391541,15.2375304938547,1779.75080200667,5595.89908446153,3910.54295672024
156,155,467843.761610678,917476.133584018,470905.995106313,160983.404942649,2276.50569601635,5226.27163371788,2866.55769292477,1000.85855499075,2484.70152567765,4080.8389024091,1791.89252265481,469.297330210978,334.901049009075,1282.07212102185,844.037566036415,343.827216384906,539.776362098264,2047.61927102114,1279.11450203853,492.890032677826,970.382923948113,3589.47422921248,1955.17919151321,658.965648087249,3.67365964864504,333.761435091579,774.846769860012,249.211799120245,27713.2971729238,62485.1240777213,31985.6825229464,9263.15967537867,0,366.704745786252,2246.69412571276,2833.38480050055,34323.2383893219,79409.8664159816,43742.004893687,15311.5950573512,22432.7128853139,37092.7973911319,16350.9788803049,4293.22095070813,9279.11875898259,35810.72527011,23682.4307544209,9673.68833526739,5785.42662908436,22793.9585191299,16249.711546872,7148.33131995324,15.5379189458724,1814.51519857647,5703.68519183278,3985.02965858022
157,156,467250.201094312,916115.070537642,470159.854058186,160722.916439163,2298.22307243783,5274.70683119186,2892.77848022372,1009.98986269835,2510.36139946413,4121.94280970637,1809.73767865954,473.960006862642,338.182584394332,1294.29255238891,851.982946217554,347.05581562631,545.287824269646,2067.99048288881,1291.66656316513,497.705088994891,981.305229951717,3628.92771287599,1976.17982517152,665.944148413407,3.71860643291944,337.661856709937,783.526852401709,251.864754537407,28239.7201887369,63672.9671948347,32591.8915807441,9437.11568560812,0,374.440021760455,2292.38201523132,2888.4481980961,34916.7989056875,80770.929462357,44488.1459418146,15572.0835608372,22833.0030832747,37749.1113155826,16638.9469846364,4368.62810944167,9447.39016558055,36454.8187631937,24106.437530737,9846.40977307091,5894.0417653317,23218.2789888981,16549.8511157466,7279.58557096773,15.8415942227184,1849.65066457866,5812.59619708918,4060.28370372712
158,157,466651.3267785,914742.209875546,469407.339327946,160460.20917158,2319.83756665972,5322.86501350598,2918.8376965964,1019.06414705589,2535.96785108742,4162.92720124744,1827.52444890255,478.607158288338,341.4514629523,1306.4544842816,859.886977057538,350.26736761471,550.785519226577,2088.29316659265,1304.17073307842,502.50110801842,992.235813964628,3668.38096751357,1997.1648548318,672.914326895062,3.76368844861282,341.569733271633,792.212939952415,254.515019270295,28771.6313191602,64873.0343008032,33204.2839665986,9612.82731584824,0,382.265257237688,2338.5790550363,2944.09438542908,35515.6732214995,82143.7901244538,45240.6606720541,15834.79082842,23237.0849583878,38411.4625554739,16929.5291901831,4444.71800440925,9617.29923349962,37105.0080711923,24534.4068082171,10020.7413093402,6003.75895488844,23646.793083024,16852.9161036155,7412.11333518638,16.1485558006169,1885.15684199742,5922.63019051023,4136.30346645853
159,158,466047.175120836,913357.64571226,468648.505000983,160195.302189547,2341.33963269815,5370.72407841546,2944.72316887787,1028.07714624937,2561.51080910333,4203.77525677229,1845.24538382579,483.236823664763,344.706288039209,1318.55250959841,867.746079213989,353.460409583436,556.267231734639,2108.51878486915,1316.62163284927,507.276006986769,1003.17105419776,3707.82016949405,2018.12650502611,679.873510229554,3.80889492447592,345.483928361933,800.902101077138,257.161586021549,29309.0209684658,66085.2989492668,33822.8446165449,9790.28966695323,0,390.180610961694,2385.2855116017,3000.32266076444,36119.8248791634,83528.3542877398,45999.4949990167,16099.6978104531,23644.9396725257,39079.8151046622,17222.7087320556,4521.48619926113,9788.83928590036,37761.2625950638,24966.3170188693,10196.6740553592,6114.57522037682,24079.4857928019,17158.8947012125,7545.90929232037,16.458801999936,1921.03323542525,6033.78482525643,4213.08701423947
160,159,465437.785079576,911961.477909474,467883.408316819,159928.215645787,2362.71962322084,5418.26172702589,2970.42262556014,1037.02456508555,2586.98004510984,4244.46992152542,1862.89293636221,487.847017266,347.945645866133,1330.58116400961,875.556638393311,356.633464878723,561.730713477215,2128.65868735663,1329.01381749154,512.027678508012,1014.10724868386,3747.23121599111,2039.05686012072,686.818980761375,3.85421467886931,349.403272961486,809.591341344848,259.803430466205,29851.8774293867,67309.7298865404,34447.5559862457,9969.49711814386,0,398.186215114759,2432.50147766293,3057.13209910374,36729.2149204235,84924.5220905252,46764.5916831814,16366.7843542135,24056.5467080418,39754.1301817497,17518.4676230485,4598.92793673838,9962.00294329465,38423.5490177401,25402.1447961794,10374.1983875108,6226.48713759506,24516.3403373844,17467.7738355079,7680.96756685445,16.7723299622672,1957.27920959489,6146.05731034138,4290.63210313448
161,160,464823.198130806,910553.812105081,467112.109682398,159658.970800515,2383.96779681373,5465.45548168924,2995.92370683847,1045.90207848624,2612.36517974124,4284.99391715074,1880.45946686087,492.435729731485,351.168106494178,1342.53493007857,883.315008132922,359.785044086121,567.173684447582,2148.70411641045,1341.34177972481,516.753992003115,1025.04061674455,3786.59973139881,2059.94786808829,693.747977775605,3.89963612590688,353.326566056924,818.277604569555,262.439511722752,30400.1868488271,68546.2909775607,35078.3980148287,10150.4433171859,0,406.28217457346,2480.22686855897,3114.52154849371,37343.8018691942,86332.1878949189,47535.8903176026,16636.029199485,24471.8838506664,40434.3662066148,17816.7866443057,4677.03813629962,10136.78211522,39091.8312765363,25841.8649583256,10553.303940613,6339.49082903233,24957.338141056,17779.5391547195,7817.28172170953,17.0891356280557,1993.89398698456,6259.44440384819,4368.93617341171
162,161,464203.458283446,909134.75973698,466334.672682455,159387.590024837,2405.0743255545,5512.28270457648,3021.21397502522,1054.7053351136,2637.65568903378,4325.32975318661,1897.93724827667,497.000929405401,354.372224876815,1354.40824155798,891.017512698228,362.913646204718,572.593834420791,2168.64621321497,1353.59995392282,521.452795222601,1035.96730059034,3825.91107425248,2080.79134458007,700.657698900011,3.94514728175692,357.252575272045,826.957774146249,265.068772865506,30953.933194796,69794.9411347806,35715.3480902457,10333.121171008,0,414.468566178695,2528.46141865,3172.48962644309,37963.541716554,87751.2402630198,48313.327317545,16907.409975163,24890.9271736997,41120.4787792217,18117.6453370079,4755.81139201482,10313.167992423,39766.0705376637,26285.4504928136,10733.9796018298,6453.58195767039,25402.4588117369,18094.1750142251,7954.84475229744,17.4092137148238,2030.87664550162,6373.9424064064,4447.99634533072
163,162,463578.612092029,907704.438061504,465551.164086878,159114.096803092,2426.0293028873,5558.72061691027,3046.28092532129,1063.42996112228,2662.84091116063,4365.45973915502,1915.31847162116,501.540563746554,357.55654194872,1366.19548785792,898.660450091951,366.017759868101,577.988824504899,2188.4760241897,1365.78272024517,526.121915835595,1046.88336705631,3865.15034466155,2101.57897729912,707.545301615315,3.99073577113163,361.180037522493,835.628674485483,267.69014147813,31513.0982246416,71055.634250178,36358.3810162419,10517.5228367855,0,422.745438020542,2577.20467781631,3231.03471645647,38588.3879079705,89181.5619384955,49096.8359131224,17180.9031969079,25313.6510235583,41812.4206607926,18421.0219951204,4835.2419707357,10491.1510395762,40446.2251729347,26732.8725425887,10916.2135051819,6568.75572108784,25851.6801207765,18411.6644634166,8093.64908098724,17.7325576960301,2068.22611624944,6489.54715494577,4527.80941512598
164,163,462948.708667172,906262.97016631,464761.653854979,158838.515734124,2446.82275179223,5604.74631883916,3071.11199693381,1072.07156403469,2687.91005353302,4405.36599723763,1932.59525167109,506.052560807599,360.719585760428,1377.89101868204,906.240095173087,369.095864610868,583.356288770909,2208.18450768569,1377.88440894979,530.759163090016,1057.78480947539,3904.30239225974,2122.30233067463,714.407904873008,4.03638883399382,365.107659696629,844.287072549897,270.302530248102,32077.6614546613,72328.3191305506,37007.4689810243,10703.6397135171,0,431.11280873848,2626.45600804426,3290.15496469432,39218.2913328273,90623.0298336899,49886.3461450209,17456.4842658757,25740.0280067246,42510.1417574254,18726.8936592348,4915.3238105523,10670.7209885501,41132.2507387434,27184.1003936792,11099.9930266778,6685.00684588286,26304.9779840984,18731.9892335419,8233.68655200202,18.0591597806076,2105.94118138261,6606.25401674299,4608.37185119757
165,164,462313.799683684,904810.4849776,463966.215136624,158560.872531451,2467.44463324211,5650.33680993278,3095.69458452775,1080.6257367344,2712.85220026387,4445.03047553027,1949.75963293003,510.534830782367,363.859872657915,1389.4891488278,913.752702882471,372.14643217934,588.693835960617,2227.76254096819,1389.89930488269,535.362329542465,1068.66754969121,3943.35182467674,2142.95285083705,721.242590819881,4.08209333250825,369.034119365061,852.929679495452,272.904837601828,32647.6001311672,73612.9394362611,37662.5815277155,10891.462434121,0,439.570666837638,2676.21458010538,3349.8482767682,39853.2003163155,92075.5150223996,50681.7848633764,17734.1274685495,26170.0289781514,43213.5891062334,19035.2361115394,4996.05051954454,10851.8668322641,41824.0999574056,27639.1014644267,11285.3047800912,6802.32958243007,26762.326444756,19055.1297265729,8374.94842676501,18.3890108932245,2144.02047205545,6724.05788377754,4689.6797905207
166,165,461673.939386108,903347.117261617,463164.924270254,158281.194022354,2487.88485465616,5695.46900959648,3120.0160496194,1089.08806144092,2737.65631972792,4484.43496140502,1966.80359563158,514.985267566046,366.975908465319,1400.98416298102,921.19451146083,375.16792784,593.999051211925,2247.20092723905,1401.82165198671,539.929192796544,1079.52744013904,3982.28301623131,2163.52187071574,728.046406566738,4.1278357580227,372.958065496355,861.553152360727,275.495948357321,33222.8892039331,74909.4336253901,38323.6855275344,11080.9808583025,0,448.11897004299,2726.47937043705,3410.11231477589,40493.0606138915,93538.8827383824,51483.0757297464,18013.805977646,26603.6230314647,43922.7068643929,19346.0238720508,5077.41537486152,11034.5768193053,42521.722701412,28097.8412966154,11472.1346135035,6920.71770013785,27223.6976574417,19381.0650054459,8517.42537983855,18.7221006559086,2182.46246652995,6842.95316757771,4771.72903538933
167,166,461029.184592432,901873.007620271,462357.860777302,157999.508145689,2508.13327972025,5740.11978070711,3144.06373375307,1097.45411430802,2762.31127344939,4523.56109715121,1983.71906275849,519.401750581455,370.066189861654,1412.37032127655,928.561746176955,378.158811896072,599.26949808323,2266.49040384266,1413.64565856276,544.457517532292,1090.36026633911,4021.08011827797,2184.00061609593,734.816366291058,4.17360223924583,376.878119298271,870.154096084434,278.074734501444,33803.5012978745,76217.7348945866,38990.7451515354,11272.1840650888,0,456.757644588469,2777.2491577308,3470.94449411224,41137.8154075674,95012.9923797288,52290.1392226979,18295.4918543114,27040.777489493,44637.4362995109,19659.2301955779,5159.41132200102,11218.8384484925,43225.0659782344,28560.2835471899,11660.4676061063,7040.16448247,27689.0618725691,19709.7727841827,8661.10749483783,19.0584173681403,2221.26548814651,6962.9337937535,4854.51504998843
168,167,460379.594694204,900388.302480203,461545.107353437,157715.84394861,2528.17973700459,5784.26595025009,3167.82496998693,1105.7194694338,2786.80582410366,4562.39039397848,2000.49790631746,523.782146413861,373.129205609401,1423.6418642384,935.850622634906,381.117541033535,604.502720366842,2285.62164957682,1425.36550194821,548.945057311762,1101.16174919292,4059.72706865535,2204.38021113601,741.549453153016,4.21937854958691,380.792874975587,878.729065356913,280.640055899698,34389.4066909691,77537.7711334879,39663.7218490193,11465.0603471948,0,465.486584633886,2828.52252016334,3532.34198094928,41787.4053057961,96497.6975197964,53102.8926465631,18579.1560513897,27481.457898154,45357.7157847732,19974.8270706305,5242.03097458678,11404.638465028,43934.0739205348,29026.3899833108,11850.2880663356,7160.66272316746,28158.3874246377,20041.2294208704,8805.98426156116,19.3979479909366,2260.42770372722,7083.99319777343,4938.03295778132
169,168,459725.231654592,898893.154076316,460726.749856569,157430.231582167,2548.01402933242,5827.88433169884,3191.28709533704,1113.87970320579,2811.12864428782,4600.90424731765,2017.13195418938,528.124310596842,376.163437898104,1434.79301816912,943.057350379113,384.042569788594,609.696244067483,2304.58529264396,1436.97533359869,553.38955654055,1111.92754753063,4098.2076021176,2224.6516844483,748.242621407035,4.26515011520885,384.700900562631,887.274566670868,283.190761079324,34980.573292176,78869.4648795129,40342.5743262588,11659.5972055212,0,474.305651660762,2880.29783254956,3594.30168969344,42441.7683454076,97992.8459236834,53921.2501434318,18864.7684178328,27925.6280212527,46083.4807959923,20292.7852192379,5325.26661438811,11591.9628569245,44648.6877778232,29496.1204784777,12041.5795304503,7282.20472254345,28631.6407211484,20375.4099111268,8952.04457334515,19.7406781306527,2299.94712196879,7206.1243207696,5022.27753894013
170,169,459066.160003738,897387.720428356,459902.877290885,157142.70229549,2567.6259439404,5870.95174922971,3214.43746423038,1121.93039899812,2835.26832591991,4639.08395314664,2033.61299742911,532.426089516777,379.167363737242,1445.81800070541,950.178136603995,386.932352058817,614.847579552625,2323.37191926299,1448.46928458619,557.788752590898,1122.65326091736,4136.50526176035,2244.80597574209,754.892798707082,4.31090202382877,388.600738833505,895.787060578701,285.725688085462,35576.9666201699,80212.7332748452,41027.2585264549,11855.7813440469,0,483.214673859803,2932.57326348987,3656.82028050576,43100.8399962613,99498.2795716436,54745.1227091152,19152.2977045098,28373.2498366246,46814.663911207,20613.0740979539,5409.11019165352,11780.796851959,45368.8459105016,29969.4330103269,12234.3247617994,7404.7822840161,29108.7862326939,20712.2878824833,9099.27672483233,20.0865920229781,2339.82159187939,7329.31960553666,5107.24322793231
171,170,458402.446831957,895872.165312934,459073.581788483,156853.288429152,2587.00526230237,5913.44506103743,3237.26346143937,1129.8671516893,2859.21338966953,4676.91072432449,2049.93279756276,536.68532231771,382.139456382403,1456.71102650357,957.209189948975,389.785342648572,619.954223667804,2341.97208210923,1459.84147097811,562.140377878509,1133.33443247888,4174.60341047093,2264.83394246873,761.496888412298,4.35661903349084,392.490908210198,904.262963961886,288.243665338438,36178.5497845079,81567.4880288502,41717.7276124186,12053.5986654871,0,492.213445559853,2985.34677273914,3719.89415707643,43764.5531680424,101013.834687066,55574.4182115176,19441.7115708483,28824.283534018,47551.1948130142,20935.6619000313,5493.55332574771,11971.1249153396,46094.4837865107,30446.2836600979,12428.5057507627,7528.3867111392,29589.7864849347,21051.8355900716,9247.66841030158,20.4356725183859,2380.04880138089,7453.57099302923,5192.92411144371
172,171,457734.161779557,894346.65822755,458238.958586562,156562.023406975,2606.1417702906,5955.34118335522,3259.75251538764,1137.68557231002,2882.95229482266,4714.36570759887,2066.08309417511,540.899842883396,385.07818680911,1467.46631308928,964.146724397203,392.599998857169,625.013661946937,2360.37630909384,1471.08599942229,566.442162018997,1143.96655192007,4212.48524308302,2284.72636685516,768.051772025822,4.40228558186083,396.369903724727,912.698652452068,290.743512541863,36785.2834690717,82933.6353858249,42413.9319520216,12253.0342677652,0,501.30172667977,3038.6161087275,3783.51946462266,44432.8382204429,102539.34177245,56409.0414134386,19732.9765930252,29278.6875151066,48293.0002945472,21260.5155592204,5578.58730621455,12162.9307482366,46825.533981458,30926.6266144334,12624.1037156434,7653.00880514752,30074.602052714,21394.023913863,9397.20672267962,20.7879010687392,2420.62627605764,7578.86991934407,5279.31392664684
173,172,457061.377023855,892811.374348072,457399.106001013,156268.941726581,2625.02526857955,5996.61711497186,3281.89211171475,1145.38129278161,2906.47344943601,4751.43000104682,2082.05561268094,545.067481868359,387.982025203677,1478.07808674982,970.986963196757,395.374782076625,630.023370901467,2378.57511242735,1482.19697290695,570.691834052613,1154.54505868644,4250.1337990436,2304.47396321395,774.554311727056,4.44788579593614,400.236198023265,921.090462966063,293.224041626719,37397.1259175416,84311.0760974618,43115.8191060831,12454.072441197,0,510.479242202456,3092.3788062247,3847.69208808919,45105.6229761447,104074.625651927,57248.8939989873,20026.0582734192,29736.4183952956,49040.0042684776,21587.600754909,5664.20309419128,12356.1972870659,47561.9261817278,31410.4141691667,12821.0991043697,7778.63886295059,30563.1915560075,21738.8223572293,9547.87815313257,21.1432577149559,2461.55137803678,7705.20731313102,5366.40605977231
174,173,456384.167263563,891266.494480099,456554.125396642,155974.078948761,2643.64558323139,6037.24996210322,3303.66980702121,1152.9499707173,2929.76522074863,4788.08467189638,2097.84207225696,549.186068771661,390.849442478306,1488.54058850168,977.726142826977,398.108159408,634.980820365356,2396.55899787315,1493.16849663295,574.88712471205,1165.06534525622,4287.53197554387,2324.06738550202,781.001352987672,4.49340350214992,404.088242409451,929.434696344362,295.684057727639,38014.0329208548,85699.7053999015,43823.3338186255,12656.6966663655,0,519.745681671217,3146.63218414841,3912.40765054895,45782.8327364368,105619.505519901,58093.8746033584,20320.9210512388,30197.4310072438,49792.1277788987,21916.8819185349,5750.39132415644,12550.9067034833,48303.587190397,31897.5967349753,13019.471596957,7905.26667556428,31055.5116576528,22086.1990467835,9699.66859121779,21.5017210757235,2502.82130499783,7832.57359342341,5454.19354497644
175,174,455702.609700467,889712.205004074,455704.12115396,155677.471685653,2661.9925764212,6077.21696350912,3325.07324273112,1160.38729426465,2952.8159458669,4824.31077475606,2113.43419394629,553.253434056396,393.678911821993,1498.8480801822,984.360517042884,400.798605309509,639.883475888776,2414.31847415965,1503.99468397641,579.025768724535,1175.52276056436,4324.66254111719,2343.49723512834,787.389727271269,4.53882223688293,407.924467927775,937.727620094194,298.122360191356,38635.9578067323,87099.4129955635,44536.4180095961,12860.8896127164,0,529.100698709712,3201.37334352455,3977.66151181353,46464.3902995324,107173.794995925,58943.87884604,20617.5283143477,30661.6784061778,50549.289016208,22248.3222413235,5837.14230602491,12747.0404051114,49050.4409360259,32388.1228449424,13219.2001087486,8032.8815269981,31551.5170629263,22436.1207335458,9852.56332561739,21.8632683373165,2544.4330893176,7960.95866790642,5542.6690635175
176,175,455016.784018237,888148.697813763,454849.200632332,155379.157587635,2680.05615729827,6116.49551583887,3346.09015906154,1167.68898698511,2975.61394273046,4860.08937026053,2128.82370893819,557.267411315638,396.468910284966,1508.99485065425,990.886360989669,403.444603273153,644.728801186203,2431.84406257214,1514.66966255575,583.105507153808,1185.91261356438,4361.50814972138,2362.75406901825,793.716254818679,4.58412525741123,411.743286489418,945.965471241963,300.537743618225,39262.8514314414,88510.0830401325,45255.0107702493,13066.6331379295,0,538.543910567596,3256.59916561305,4043.44876727087,47150.2159817631,108737.302186237,59798.7993676677,20915.842412365,31129.1118771253,51311.4033351989,22581.8836834425,5924.44602761396,12944.5790370545,49802.4084845447,32881.939164174,13420.2627944927,8161.47219363298,32051.1605211048,22788.5527955336,10006.5470454948,22.2278752446078,2586.38359736137,8090.35193165778,5631.82494326487
177,176,454326.77235828,886576.170247943,453989.474129407,155079.175328939,2697.82629298651,6155.06319921251,3366.70840910203,1174.85081277197,2998.14752133784,4895.40154409168,2144.00236700414,561.225839479812,399.217920385784,1518.97522207712,997.299975355443,406.044647516995,649.514260642751,2449.12630674007,1525.1875804137,587.124089786345,1196.23017692672,4398.05135529758,2381.82840792724,799.977747515993,4.62929555330332,415.543092041281,954.144459294598,302.928998935776,39894.6621738865,89931.5941349034,45979.0483612887,13273.908288094,0,548.07489769318,3312.30631020766,4109.76424696065,47840.2276417194,110309.829752057,60658.5258705935,21215.8246710616,31599.680944113,52078.3832764222,22917.5269845966,6012.29215748689,13143.5024842341,50559.4080543451,33378.9905015394,13622.6370532857,8291.02694410684,32554.3928290738,23143.459241816,10161.6038424934,22.5955160933293,2628.66952892634,8220.74226637926,5721.65315855339
178,177,453632.659292711,884994.82501546,453125.054836913,154777.564591974,2715.29301970748,6192.8978030004,3386.91597298406,1181.86858079905,3020.40499520279,4930.22842632462,2158.96194506745,565.126565059402,401.924431735921,1528.78355622261,1003.59769054792,408.597244687208,654.237321872341,2466.15578259399,1535.54261229733,591.079277555054,1206.47069086757,4434.27462678025,2400.71074498876,806.171011839533,4.67431585826543,419.322261777377,962.260769304953,305.294914502122,40531.3359320446,91363.8193245064,46708.4642137831,13482.6952986932,0,557.693203333662,3368.49121411344,4176.60251489024,48534.340707289,111891.174984539,61522.945163087,21517.4354080258,32073.333381307,52850.1385907695,23255.2116760412,6100.67004816803,13343.7898745385,51321.3550345469,33879.2198235138,13826.2995343715,8421.53353970945,33061.1628369806,23500.8027180303,10317.7172133755,22.9661637235972,2671.28741683871,8352.11804012181,5812.1453303849
179,178,452934.531794452,883404.870113773,452256.058792908,154474.366050431,2732.44645399555,6229.97735172851,3406.70097209939,1188.73815048621,3042.37469302395,4964.55121106851,2173.69425589273,568.967444419335,404.586942683261,1538.41426084321,1009.77587089988,411.100915571752,658.895458318333,2482.9231084531,1545.72896601026,594.968844990029,1216.62936710279,4470.16036353592,2419.39155448198,812.292851872748,4.71916866243283,423.079157391732,970.310565036785,307.634277237288,41172.816121761,92806.6261000421,47443.188932866,13692.9735963981,0,567.398333163503,3425.15008980543,4243.95786859424,49232.4682055473,113481.129886227,62391.9412070925,21820.6339495697,32550.0152260862,53626.576267249,23594.8960939972,6189.56873972504,13545.4195827822,52088.1620064059,34382.568270096,14031.2261437867,8552.97923528915,33571.4174559353,23860.5445133598,10474.870063301,23.3397895147223,2714.23362670596,8484.46710750811,5903.2927269788
180,179,452232.479204489,881806.518740987,451382.604830467,154169.621351127,2749.27680397959,6266.28013104557,3426.0516833316,1195.45543646868,3064.04497055698,4998.35117638273,2188.19115688625,572.74634608257,407.2039619746,1547.86179609319,1015.83091890389,413.554196825815,663.486151892167,2499.41895522502,1555.74088882484,598.79058269159,1226.70139292349,4505.6909112149,2437.86130080914,818.340072391058,4.76383622510922,426.81212637242,978.289992226668,309.945873781039,41819.0436779592,94259.8764077365,48183.1503042754,13904.7218016886,0,577.189754942006,3482.27892427487,4311.82433894418,49934.5207955112,115079.481259012,63265.3951695327,22125.3786488736,33029.6707940721,54407.6005639834,23936.5373944804,6278.97696372148,13748.3692354849,52859.7387678902,34888.9751728168,14237.3920518576,8685.35078068108,34085.1016677918,24222.6445689927,10633.0447097549,23.7163633813384,2757.50435682824,8617.77681046314,5995.08626467894
181,180,451526.593196223,880199.989201359,450504.814522829,153863.373094628,2765.77438071453,6301.78471371056,3444.95655327705,1202.01641356209,3085.40422267396,5031.6097044402,2202.44455899423,576.461153059466,409.774010432858,1557.12068098451,1021.75927946406,415.955642703984,668.00689564924,2515.63405671432,1565.57267395236,602.542299825019,1236.6819353901,4540.84857800104,2456.11044767211,824.309482010627,4.80830058795795,430.51950333649,986.195181940447,312.228491675748,42469.9570583285,95723.4266632529,48928.2733038018,14117.91773232,0,587.066898201215,3539.87347806963,4380.19569021576,50640.4068037771,116686.010798641,64143.1854771717,22431.6269053727,33512.2426961438,55193.1130424653,24280.0915695578,6368.88314754319,13952.6157164859,53635.9923614809,35398.3780748727,14444.7717015634,8818.63442266857,34602.1585370472,24587.0614880892,10792.2228871345,24.0958537708932,2801.095638273,8752.03397946557,6087.51650922523
182,181,450816.967736956,878585.504804285,449622.812124987,153555.664814623,2781.92960954658,6336.46998556223,3463.40421243379,1208.41712171548,3106.44089558882,5064.30830190009,2216.44643568172,580.109765198343,412.295622643859,1566.18549985619,1027.55744415032,418.303826793277,672.455196499302,2531.55922002905,1575.21866706453,606.221826634294,1246.56614564046,4575.61565123982,2474.12946743569,830.197896396442,4.85254358864443,434.199611405124,994.022254020749,314.480920572608,43125.4922495355,97197.1277717574,49678.4801096914,14332.5384076467,0,597.029153965144,3597.92928453481,4449.06542041964,51350.0322630432,118300.495195715,65025.1878750131,22739.3351853768,33997.6718574476,55983.0126050764,24625.5134650317,6459.27541909841,14158.1351734051,54416.8271052203,35910.7127533972,14653.3388177697,8952.81590748538,35122.5292248847,24953.75254727,10952.3857520023,24.4782276625308,2845.00333511638,8887.2249353293,6180.5736773959
183,182,450103.699046512,876963.293756883,448736.72451182,153246.540956096,2797.73304149103,6370.31517142034,3481.38348933066,1214.65367094258,3127.14349922703,5096.42862045153,2230.18883197492,583.690101552612,414.767348649798,1575.05090884566,1033.2219554474,420.597343743789,676.828577945413,2547.18533606084,1584.67327285021,609.827016968493,1256.34916330665,4609.9744144226,2491.90885066379,836.002141524674,4.8965468749259,437.85076361802,1001.76732062114,316.701953459289,43785.5827759924,98680.8251537966,50433.6901180335,14548.5600538133,0,607.075874501164,3656.44164925813,4518.42676189986,52063.3009534873,119922.706243117,65911.2754881798,23048.4590439046,34485.8975383974,56777.1955358482,24972.7567995396,6550.14161188862,14364.9030249491,55202.1446270026,36425.9132438621,14863.0664173296,9087.880483864,35646.1530053722,25322.6737096336,11113.5138890077,24.863450567394,2889.22314485372,9023.33549152089,6274.24763902426
184,183,449386.885553029,875333.589050245,447846.681112786,152936.046852289,2813.17536459775,6403.29986086015,3498.8834245638,1220.72224621977,3147.50061971949,5127.95247749343,2243.6638735509,587.200102760289,417.18775564759,1583.71164235523,1038.74941099411,422.834810995108,681.124582845267,2562.5033900134,1593.93096159084,613.355750814338,1266.02612103492,4643.90716450292,2509.43911581375,841.71905699402,4.94029191918268,441.471264385816,1009.42648982231,318.89038790705,44450.1597112067,100174.35877704,51193.8199611541,14765.9581098163,0,617.206373104375,3715.40564972478,4588.27268220391,52780.1144469709,121552.410949755,66801.3188872146,23358.9531477108,34976.8573576612,57575.5555444474,25321.7741850603,6641.4692704473,14572.8939690644,55991.8439020922,36943.9118665964,15073.9268200486,9223.81290663376,36172.9672838231,25693.7796393041,11275.5873174778,25.2514865303684,2933.75059898129,9160.35095701852,6368.52791939291
