"","DATE","AGEGR","DEATHS","CASES","HOSPITALIZATIONS","NEGATIVE_TESTS","HOSPITAL_DEATHS","NON_HOSPITAL_DEATHS","NON_HOSPITAL_PREDEATH_DIAGNOSIS","PRE_SYMPTOMATIC_DIAGNOSIS","SYMPTOMS_POST_DIAGNOSIS","MILD_SYMPTOMATIC_DIAGNOSIS","MILD_SYMPTOMS_PRE_DIAGNOSIS","SEVERE_SYMPTOMATIC_DIAGNOSIS","SEVERE_SYMPTOMS_PRE_DIAGNOSIS","SEVERE_SYMPTOMS_PRE_DIAGNOSIS_EARLY","SEVERE_SYMPTOMS_PRE_DIAGNOSIS_LATE","SEVERE_SYMPTOMATIC_DIAGNOSIS_EARLY","SEVERE_SYMPTOMATIC_DIAGNOSIS_LATE","PRE_DEATH_HOSPITALIZATION","NO_DEATH_HOSPITALIZATION","CASES_NO_DEATH_NO_HOSPITALIZATION"
"1283",2020-11-16,2,0,170,13,1102,0,0,0,95,61,100,64,4,6,3,3,4,0,4,9,160
"1284",2020-11-16,3,5,44,8,327,3,2,4,17,13,17,12,6,7,3,3,3,3,0,8,32
"1285",2020-11-17,0,0,128,1,817,0,0,0,40,36,49,45,1,1,1,0,1,0,0,1,127
"1286",2020-11-17,1,0,540,6,3326,0,0,0,231,184,259,212,3,3,1,1,2,1,0,6,533
"1287",2020-11-17,2,0,145,6,1062,0,0,0,66,67,67,68,4,4,1,0,3,1,0,6,134
"1288",2020-11-17,3,4,54,13,308,2,2,1,16,11,13,10,6,4,1,4,1,5,4,9,40
"1289",2020-11-18,0,0,146,0,894,0,0,0,31,39,39,47,0,0,0,0,0,0,0,0,144
"1290",2020-11-18,1,0,462,10,3280,0,0,0,169,157,185,171,2,4,3,2,0,2,1,9,455
"1291",2020-11-18,2,0,154,9,1036,0,0,0,57,80,61,83,4,5,1,2,2,2,0,9,147
"1292",2020-11-18,3,1,35,11,304,0,1,2,11,15,8,10,7,9,4,5,2,5,3,8,21
"1293",2020-11-19,0,0,158,0,867,0,0,0,46,39,50,43,0,0,0,0,0,0,0,0,158
"1294",2020-11-19,1,0,497,8,3100,0,0,0,171,161,183,176,6,3,1,5,2,4,0,8,488
"1295",2020-11-19,2,1,152,10,942,0,1,0,49,49,52,49,3,6,2,2,1,2,0,10,140
"1296",2020-11-19,3,5,28,7,224,4,1,1,8,10,6,8,4,4,3,2,3,1,4,3,21
"1297",2020-11-20,0,0,174,1,862,0,0,0,44,34,59,48,0,1,0,0,0,0,0,1,174
"1298",2020-11-20,1,0,506,9,3207,0,0,0,172,138,196,162,5,5,1,3,0,5,0,9,497
"1299",2020-11-20,2,2,197,12,1092,0,2,0,73,66,78,66,3,8,4,3,0,3,0,12,186
"1300",2020-11-20,3,1,48,9,255,1,0,4,8,8,8,6,2,4,2,3,0,2,2,7,38
"1301",2020-11-21,0,0,124,1,734,0,0,0,33,25,39,31,0,0,0,0,0,0,0,1,124
"1302",2020-11-21,1,0,387,10,3011,0,0,0,165,163,181,183,6,2,2,5,1,5,0,10,375
"1303",2020-11-21,2,0,122,7,910,0,0,1,53,55,55,56,3,4,1,3,0,3,0,7,118
"1304",2020-11-21,3,6,24,8,267,4,2,2,7,11,6,8,1,3,1,2,1,0,4,4,18
"1305",2020-11-22,0,0,34,0,259,0,0,0,12,37,13,38,0,0,0,0,0,0,0,0,34
"1306",2020-11-22,1,0,137,4,795,0,0,0,50,188,52,190,2,2,2,1,1,1,0,4,130
"1307",2020-11-22,2,1,59,15,285,0,1,1,30,37,27,38,7,3,0,6,2,5,3,12,47
"1308",2020-11-22,3,6,17,5,95,3,3,0,5,7,2,4,4,4,1,2,2,2,2,3,8
"1309",2020-11-23,0,0,146,1,852,0,0,0,52,42,57,48,1,0,0,1,0,1,0,1,145
"1310",2020-11-23,1,0,587,3,3369,0,0,0,256,174,287,208,5,2,1,0,3,2,0,3,579
"1311",2020-11-23,2,0,191,14,1056,0,0,1,72,70,75,76,6,3,2,1,4,2,1,13,176
"1312",2020-11-23,3,2,39,11,262,1,1,2,9,11,7,11,4,2,0,4,2,2,4,7,29
"1313",2020-11-24,0,0,143,1,703,0,0,0,45,25,60,40,0,0,0,0,0,0,0,1,143
"1314",2020-11-24,1,0,516,6,2905,0,0,0,225,149,268,194,4,2,1,0,4,0,0,6,506
"1315",2020-11-24,2,1,142,8,812,1,0,1,66,47,69,53,5,2,1,0,4,1,2,6,135
"1316",2020-11-24,3,2,49,7,208,1,1,6,10,12,10,10,3,5,2,0,2,1,1,6,30
"1317",2020-11-25,0,0,139,0,615,0,0,0,37,29,46,38,0,0,0,0,0,0,0,0,139
"1318",2020-11-25,1,0,462,6,2142,0,0,0,189,166,230,200,0,7,3,0,0,0,0,6,460
"1319",2020-11-25,2,2,167,9,698,2,0,0,70,49,78,59,5,3,2,4,1,4,1,8,152
"1320",2020-11-25,3,3,63,14,159,0,3,6,18,10,16,11,10,7,4,5,3,7,3,11,41
"1321",2020-11-26,0,0,16,0,68,0,0,0,7,45,7,44,0,1,0,0,0,0,0,0,15
"1322",2020-11-26,1,0,62,9,217,0,0,0,22,171,27,174,2,4,3,1,1,1,1,8,56
"1323",2020-11-26,2,3,20,7,75,1,2,0,8,49,7,43,3,8,5,3,0,3,1,6,16
"1324",2020-11-26,3,4,15,11,36,0,4,3,6,15,3,11,4,5,4,2,3,1,3,8,7
"1325",2020-11-27,0,0,131,1,486,0,0,0,47,35,59,47,0,0,0,1,0,0,0,1,131
"1326",2020-11-27,1,0,449,7,1755,0,0,0,213,175,237,199,3,3,2,1,2,1,0,7,443
"1327",2020-11-27,2,0,168,11,708,0,0,0,71,69,76,74,6,6,3,2,5,1,2,9,153
"1328",2020-11-27,3,2,50,12,219,2,0,1,16,19,15,12,5,11,6,2,3,2,6,6,40
"1329",2020-11-28,0,0,142,0,509,0,0,0,36,42,44,48,0,2,0,0,0,0,0,0,142
"1330",2020-11-28,1,0,385,5,1662,0,0,0,186,140,217,173,2,0,0,3,1,1,1,4,379
"1331",2020-11-28,2,0,133,11,613,0,0,0,62,47,72,58,3,2,1,2,2,1,3,8,119
"1332",2020-11-28,3,5,28,9,184,4,1,0,13,8,8,6,6,3,2,2,3,3,4,5,21
"1333",2020-11-29,0,0,35,1,194,0,0,0,14,42,16,43,0,1,0,1,0,0,0,1,35
"1334",2020-11-29,1,1,102,5,457,0,1,0,54,170,59,174,3,4,3,0,2,1,0,5,98
"1335",2020-11-29,2,1,36,10,218,1,0,0,19,43,18,42,2,2,1,2,0,2,1,9,33
"1336",2020-11-29,3,5,16,7,93,1,4,0,5,10,5,9,1,2,2,1,0,1,2,5,13
"1337",2020-11-30,0,0,199,1,750,0,0,0,60,44,67,51,1,1,0,0,0,1,0,1,198
"1338",2020-11-30,1,0,662,9,2413,0,0,1,275,190,312,230,6,4,1,1,5,1,0,9,650
"1339",2020-11-30,2,2,228,10,905,1,1,1,92,63,97,66,6,8,4,2,2,4,0,10,210
"1340",2020-11-30,3,9,95,7,331,5,4,10,23,12,20,9,12,12,8,2,9,3,1,6,72
"1341",2020-12-01,0,0,124,0,504,0,0,0,36,43,45,52,1,1,1,0,1,0,0,0,123
"1342",2020-12-01,1,1,483,11,1930,1,0,0,193,174,221,205,5,2,1,4,2,3,0,11,474
"1343",2020-12-01,2,3,170,8,732,3,0,1,59,53,71,58,2,9,2,1,1,1,0,8,154
"1344",2020-12-01,3,3,52,10,197,1,2,2,17,12,14,13,6,2,0,3,3,3,4,6,36
"1345",2020-12-02,0,0,120,1,544,0,0,0,34,46,45,57,0,0,0,0,0,0,0,1,119
"1346",2020-12-02,1,0,402,8,1959,0,0,0,179,147,202,171,5,4,1,2,1,4,0,8,388
"1347",2020-12-02,2,4,153,12,620,3,1,0,57,45,64,55,6,3,0,3,1,5,1,11,139
"1348",2020-12-02,3,7,39,16,192,4,3,4,7,13,2,9,6,5,2,4,2,4,5,11,21
"1349",2020-12-03,0,0,177,1,532,0,0,0,51,32,66,48,1,0,0,0,0,1,0,1,176
"1350",2020-12-03,1,0,429,5,2071,0,0,0,175,144,205,175,2,2,1,1,1,1,1,4,422
"1351",2020-12-03,2,0,160,10,685,0,0,1,53,53,55,54,5,6,5,0,4,1,2,8,142
"1352",2020-12-03,3,9,46,6,198,6,3,4,11,6,9,7,7,4,0,2,3,4,4,2,33
"1353",2020-12-04,0,0,166,1,540,0,0,0,39,28,52,41,0,0,0,0,0,0,0,1,165
"1354",2020-12-04,1,1,408,7,2030,1,0,0,147,150,171,174,2,2,1,2,1,1,0,7,402
"1355",2020-12-04,2,2,149,18,780,1,1,2,65,58,71,62,6,8,6,5,2,4,1,17,135
"1356",2020-12-04,3,8,71,10,218,6,2,4,11,11,11,10,6,7,4,2,4,2,4,6,53
"1357",2020-12-05,0,0,114,1,420,0,0,0,33,46,36,47,1,3,3,1,0,1,0,1,113
"1358",2020-12-05,1,0,295,6,1599,0,0,0,120,149,138,167,3,3,3,1,1,2,0,6,287
"1359",2020-12-05,2,2,117,8,643,1,1,1,53,56,50,52,6,7,3,3,4,2,1,7,104
"1360",2020-12-05,3,4,37,10,178,2,2,1,8,10,7,6,3,6,4,2,1,2,2,8,25
"1361",2020-12-06,0,0,38,1,183,0,0,0,10,43,13,46,0,0,0,1,0,0,0,1,37
"1362",2020-12-06,1,1,92,3,518,1,0,0,41,170,50,175,0,4,2,1,0,0,0,3,92
"1363",2020-12-06,2,0,37,7,218,0,0,0,18,45,17,42,2,4,0,1,1,1,0,7,34
"1364",2020-12-06,3,2,13,12,106,1,1,1,3,9,1,3,4,8,6,3,1,3,7,5,4
"1365",2020-12-07,0,0,197,0,558,0,0,0,83,57,91,67,2,0,0,0,1,1,0,0,195
"1366",2020-12-07,1,0,611,3,2006,0,0,0,291,186,330,223,3,5,4,1,3,0,0,3,607
"1367",2020-12-07,2,2,186,19,847,0,2,0,75,69,73,67,13,13,8,5,8,5,2,17,164
"1368",2020-12-07,3,9,61,12,235,3,5,6,14,18,10,16,8,6,1,5,4,4,3,8,40
"1369",2020-12-08,0,0,107,2,439,0,0,0,39,39,45,44,0,1,0,0,0,0,0,2,106
"1370",2020-12-08,1,1,396,8,1798,1,0,0,164,165,196,197,4,4,2,1,3,1,0,8,383
"1371",2020-12-08,2,3,128,8,732,1,2,0,58,77,61,81,7,6,3,3,5,2,0,8,114
"1372",2020-12-08,3,7,85,9,196,4,3,9,13,10,11,8,6,6,4,3,3,3,4,5,61
"1373",2020-12-09,0,0,129,2,468,0,0,0,58,36,63,43,3,1,0,1,2,1,0,2,126
"1374",2020-12-09,1,0,375,4,1772,0,0,0,189,151,221,185,3,1,1,0,2,1,0,4,367
"1375",2020-12-09,2,0,124,23,642,0,0,0,63,38,61,42,10,4,1,7,3,7,4,19,108
"1376",2020-12-09,3,9,41,13,177,7,2,1,13,11,9,9,7,5,3,3,3,4,3,10,21
"1377",2020-12-10,0,0,104,4,486,0,0,0,44,30,51,38,1,0,0,2,0,1,0,4,103
"1378",2020-12-10,1,0,351,7,1600,0,0,0,169,155,195,182,4,3,2,0,4,0,0,7,345
"1379",2020-12-10,2,3,125,14,591,3,0,1,57,55,61,58,4,5,2,3,2,2,0,14,118
"1380",2020-12-10,3,8,47,12,161,3,5,1,18,12,16,9,5,6,2,3,4,1,3,9,33
"1381",2020-12-11,0,0,132,3,445,0,0,0,42,39,52,49,0,0,0,0,0,0,0,3,130
"1382",2020-12-11,1,0,369,11,1639,0,0,0,191,139,222,168,7,9,4,4,3,4,0,11,356
"1383",2020-12-11,2,6,154,14,688,4,2,3,75,49,81,59,7,3,3,2,4,3,1,13,138
"1384",2020-12-11,3,5,42,8,190,3,2,4,5,13,11,17,5,7,2,1,3,2,3,5,27
"1385",2020-12-12,0,0,100,0,454,0,0,0,39,31,44,36,0,0,0,0,0,0,0,0,100
"1386",2020-12-12,1,3,267,10,1516,2,1,0,148,150,165,167,4,4,2,2,1,3,0,10,260
"1387",2020-12-12,2,0,104,9,628,0,0,3,58,53,58,55,6,4,0,3,3,3,0,9,96
"1388",2020-12-12,3,6,29,8,179,3,3,1,13,12,13,10,4,6,3,1,3,1,4,4,21
"1389",2020-12-13,0,0,17,0,162,0,0,0,4,40,6,42,0,0,0,0,0,0,0,0,16
"1390",2020-12-13,1,2,78,4,476,0,2,0,40,162,48,167,1,4,1,0,1,0,0,4,76
"1391",2020-12-13,2,1,29,14,235,0,1,0,15,38,11,36,4,2,0,4,0,4,2,12,20
"1392",2020-12-13,3,12,21,19,108,5,6,1,9,13,5,13,6,2,1,6,0,6,7,11,11
"1393",2020-12-14,0,0,144,1,663,0,0,0,66,42,75,52,1,0,0,0,0,1,0,1,143
"1394",2020-12-14,1,0,450,14,2346,0,0,2,253,157,289,189,4,8,3,4,2,2,0,14,442
"1395",2020-12-14,2,2,150,7,848,1,1,3,62,59,72,68,3,4,3,3,2,1,1,6,143
"1396",2020-12-14,3,4,51,11,219,4,0,4,17,14,18,13,5,7,4,5,1,4,3,8,38
"1397",2020-12-15,0,0,106,1,634,0,0,0,45,31,51,37,0,0,0,0,0,0,0,1,105
"1398",2020-12-15,1,1,372,8,2367,1,0,0,186,126,210,151,5,4,4,2,2,3,1,7,366
"1399",2020-12-15,2,2,134,11,911,0,2,0,63,54,70,57,2,6,3,1,0,2,2,9,128
"1400",2020-12-15,3,9,55,12,284,5,4,2,16,12,16,10,6,8,2,3,4,2,5,7,42
"1401",2020-12-16,0,0,102,0,635,0,0,0,35,23,44,31,0,1,0,0,0,0,0,0,102
"1402",2020-12-16,1,0,346,6,2339,0,0,0,146,131,180,161,1,5,3,0,1,0,1,5,343
"1403",2020-12-16,2,2,125,5,714,2,0,0,60,49,63,52,8,8,7,2,5,3,0,5,112
"1404",2020-12-16,3,10,52,13,174,4,6,2,8,8,5,6,5,4,1,2,3,2,4,9,34
"1405",2020-12-17,0,0,102,0,662,0,0,0,40,29,49,38,0,0,0,0,0,0,0,0,102
"1406",2020-12-17,1,0,340,5,2251,0,0,1,147,101,173,130,5,2,1,1,3,2,0,5,329
"1407",2020-12-17,2,1,134,8,744,1,0,1,61,53,70,66,5,1,1,1,4,1,0,8,120
"1408",2020-12-17,3,4,49,8,177,4,0,1,19,9,18,8,5,5,1,3,2,3,1,7,40
"1409",2020-12-18,0,0,80,0,585,0,0,0,31,33,37,39,0,0,0,0,0,0,0,0,80
"1410",2020-12-18,1,0,314,6,2264,0,0,0,131,110,154,132,6,7,5,2,4,2,0,6,305
"1411",2020-12-18,2,6,114,10,801,3,3,0,47,48,53,52,4,6,1,3,1,3,0,10,102
"1412",2020-12-18,3,2,38,7,225,2,0,3,9,4,10,5,4,4,2,1,2,2,1,6,26
"1413",2020-12-19,0,0,64,0,552,0,0,0,20,22,27,29,0,0,0,0,0,0,0,0,64
"1414",2020-12-19,1,0,209,6,1989,0,0,0,113,108,119,122,9,1,1,2,6,3,0,6,199
"1415",2020-12-19,2,4,98,9,780,3,1,1,54,48,57,52,6,5,2,1,4,2,1,8,89
"1416",2020-12-19,3,9,17,6,203,3,6,0,6,12,5,10,3,4,0,2,1,2,0,6,14
"1417",2020-12-20,0,1,26,0,104,0,1,0,9,31,10,32,0,0,0,0,0,0,0,0,26
"1418",2020-12-20,1,0,89,6,476,0,0,0,39,122,45,128,2,2,2,1,0,2,0,6,83
"1419",2020-12-20,2,4,35,12,222,4,0,0,17,34,15,34,3,1,1,2,2,1,2,10,28
"1420",2020-12-20,3,6,14,9,89,4,2,0,5,4,3,4,3,1,0,3,0,3,4,5,8
"1421",2020-12-21,0,0,119,0,687,0,0,0,50,27,57,33,0,1,0,0,0,0,0,0,119
"1422",2020-12-21,1,1,343,12,2710,1,0,0,171,105,184,121,4,1,0,4,1,3,0,12,334
"1423",2020-12-21,2,1,165,13,919,1,0,0,77,63,87,73,6,6,5,4,1,5,0,13,152
"1424",2020-12-21,3,10,61,8,246,3,7,9,11,8,10,8,5,4,3,4,2,3,2,6,41
"1425",2020-12-22,0,0,96,1,651,0,0,0,39,39,46,45,1,2,1,0,1,0,0,1,94
"1426",2020-12-22,1,0,314,7,2451,0,0,0,148,98,169,120,4,3,1,2,4,0,0,7,308
"1427",2020-12-22,2,1,132,10,789,1,0,1,61,40,61,43,10,7,4,3,7,3,0,10,118
"1428",2020-12-22,3,11,56,10,188,5,6,1,16,11,11,10,6,2,0,3,3,3,3,7,42
"1429",2020-12-23,0,0,82,2,461,0,0,0,35,42,45,52,3,3,1,2,1,2,0,2,79
"1430",2020-12-23,1,0,264,8,1897,0,0,0,143,105,163,125,3,3,1,1,1,2,0,8,258
"1431",2020-12-23,2,2,93,3,612,1,1,0,56,55,56,54,6,7,4,0,4,2,0,3,77
"1432",2020-12-23,3,4,42,9,152,2,2,4,12,8,12,8,4,4,2,1,2,2,2,7,31
"1433",2020-12-24,0,0,45,2,306,0,0,0,18,35,21,39,1,0,0,1,0,1,0,2,44
"1434",2020-12-24,1,0,164,7,1065,0,0,0,76,125,92,140,1,2,2,2,0,1,0,7,162
"1435",2020-12-24,2,2,79,7,368,1,1,3,33,46,42,54,2,3,2,1,1,1,0,7,72
"1436",2020-12-24,3,13,18,6,113,6,7,3,6,12,6,12,3,3,2,1,1,2,2,4,12
"1437",2020-12-25,0,0,5,2,25,0,0,0,3,38,3,37,1,2,0,2,0,1,0,2,4
"1438",2020-12-25,1,0,23,6,108,0,0,0,11,142,9,139,4,5,2,1,1,3,1,5,19
"1439",2020-12-25,2,1,12,8,38,1,0,0,5,67,3,58,2,9,3,3,1,1,1,7,9
"1440",2020-12-25,3,6,7,9,36,1,5,0,2,18,0,13,3,6,3,1,1,2,1,8,2
"1441",2020-12-26,0,1,102,0,449,0,1,0,50,30,54,34,1,1,0,0,0,1,0,0,100
"1442",2020-12-26,1,0,302,6,1552,0,0,0,178,154,199,173,2,4,2,0,2,0,0,6,299
"1443",2020-12-26,2,0,132,6,640,0,0,0,69,45,76,54,5,3,0,1,3,2,1,5,119
"1444",2020-12-26,3,2,28,5,215,1,1,1,9,9,7,8,3,2,0,1,2,1,3,2,17
"1445",2020-12-27,0,0,20,1,122,0,0,0,9,50,9,51,1,0,0,1,0,1,0,1,19
"1446",2020-12-27,1,0,99,2,475,0,0,0,57,163,61,165,1,3,0,1,0,1,0,2,92
"1447",2020-12-27,2,1,33,6,194,0,1,0,17,57,18,59,4,3,2,2,2,2,1,5,28
"1448",2020-12-27,3,11,18,7,72,5,6,1,7,4,6,6,3,0,0,3,0,3,2,5,9
"1449",2020-12-28,0,0,151,3,606,0,0,0,63,43,72,53,1,0,0,1,0,1,0,3,149
"1450",2020-12-28,1,1,473,3,2375,0,1,0,237,189,267,218,4,5,3,0,3,1,0,3,465
"1451",2020-12-28,2,1,156,10,760,1,0,2,84,54,85,54,3,4,2,2,2,1,2,8,148
"1452",2020-12-28,3,4,47,9,235,2,2,2,14,14,13,14,4,3,2,2,2,2,2,7,31
"1453",2020-12-29,0,0,138,1,521,0,0,0,59,37,64,43,1,0,0,1,0,1,0,1,137
"1454",2020-12-29,1,1,374,4,2027,0,1,1,169,141,203,171,1,5,3,1,1,0,0,4,366
"1455",2020-12-29,2,7,136,7,607,4,3,1,52,48,59,57,4,2,1,2,0,4,0,7,124
"1456",2020-12-29,3,7,41,7,170,6,1,1,15,9,14,7,4,5,0,2,1,3,1,6,31
"1457",2020-12-30,0,0,129,0,612,0,0,0,51,29,55,33,0,0,0,0,0,0,0,0,129
"1458",2020-12-30,1,0,362,5,1898,0,0,2,154,145,173,167,7,4,1,4,1,6,0,5,351
"1459",2020-12-30,2,2,129,13,587,1,1,0,57,42,63,48,4,4,1,1,3,1,0,13,115
"1460",2020-12-30,3,6,49,13,179,3,2,3,11,9,8,7,3,2,0,3,0,3,3,9,34
"1461",2020-12-31,0,0,120,1,486,0,0,0,38,34,44,40,0,0,0,0,0,0,0,1,119
"1462",2020-12-31,1,1,323,8,1617,1,0,0,145,158,161,175,4,3,0,2,3,1,0,8,318
"1463",2020-12-31,2,0,134,6,572,0,0,1,58,42,65,50,6,5,3,1,4,2,1,5,121
"1464",2020-12-31,3,8,47,13,164,2,5,3,9,8,6,8,3,0,0,2,1,2,2,10,30
"1465",2021-01-01,0,0,17,1,56,0,0,0,7,35,9,37,0,0,0,0,0,0,0,1,17
"1466",2021-01-01,1,0,66,10,262,0,0,0,34,194,39,199,5,5,2,4,1,4,0,10,59
"1467",2021-01-01,2,1,23,15,76,1,0,1,14,53,12,53,4,2,0,3,2,2,0,15,16
"1468",2021-01-01,3,3,6,12,45,2,1,0,2,17,2,14,0,3,2,0,0,0,1,11,3
"1469",2021-01-02,0,0,114,0,581,0,0,0,50,32,57,39,0,0,0,0,0,0,0,0,114
"1470",2021-01-02,1,0,399,5,1832,0,0,0,221,171,238,191,6,3,2,3,2,4,0,5,391
"1471",2021-01-02,2,0,149,12,677,0,0,0,73,46,88,59,3,5,2,2,1,2,1,11,142
"1472",2021-01-02,3,7,28,6,208,4,3,0,11,9,11,4,0,5,4,1,0,0,1,5,24
"1473",2021-01-03,0,0,35,1,171,0,0,0,14,37,17,39,0,1,0,0,0,0,0,1,34
"1474",2021-01-03,1,0,93,5,399,0,0,0,43,202,46,204,2,3,3,2,1,1,0,5,91
"1475",2021-01-03,2,4,34,12,191,3,1,0,15,63,14,65,4,1,1,5,0,4,4,8,26
"1476",2021-01-03,3,3,17,9,93,1,2,0,5,14,7,12,0,4,2,1,0,0,1,8,12
"1477",2021-01-04,0,0,149,0,686,0,0,0,57,59,72,73,0,1,1,0,0,0,0,0,148
"1478",2021-01-04,1,0,577,9,2082,0,0,0,326,219,360,256,5,2,1,2,4,1,0,9,562
"1479",2021-01-04,2,1,163,15,721,1,0,0,89,49,93,52,2,3,2,2,1,1,3,12,154
"1480",2021-01-04,3,6,46,7,219,2,4,2,14,11,15,9,3,6,4,2,1,2,4,3,35
"1481",2021-01-05,0,0,129,1,599,0,0,0,50,47,56,52,1,2,0,1,0,1,0,1,128
"1482",2021-01-05,1,1,419,11,1757,1,0,0,225,165,252,195,4,1,0,2,2,2,0,11,414
"1483",2021-01-05,2,1,147,9,666,1,0,0,64,52,69,58,6,5,2,3,2,4,1,8,135
"1484",2021-01-05,3,9,52,11,179,5,4,8,11,8,8,8,6,3,1,1,5,1,1,10,28
"1485",2021-01-06,0,0,115,2,568,0,0,0,42,51,54,64,2,1,0,2,0,2,0,2,113
"1486",2021-01-06,1,1,403,4,1814,0,1,0,209,135,241,167,1,1,0,0,1,0,1,3,399
"1487",2021-01-06,2,1,135,13,575,0,1,0,65,46,73,57,5,2,0,2,3,2,2,11,125
"1488",2021-01-06,3,5,46,12,155,4,1,6,15,12,12,8,5,6,4,6,1,4,1,11,33
"1489",2021-01-07,0,0,130,0,520,0,0,0,48,31,59,42,0,0,0,0,0,0,0,0,130
"1490",2021-01-07,1,1,355,6,1760,0,1,2,190,126,222,156,0,2,1,0,0,0,0,6,350
"1491",2021-01-07,2,1,97,4,539,1,0,0,42,29,47,32,1,3,1,1,0,1,0,4,92
"1492",2021-01-07,3,7,43,7,156,3,4,3,19,6,12,4,8,3,2,1,6,2,5,2,26
"1493",2021-01-08,0,0,104,1,456,0,0,0,52,27,58,34,1,0,0,0,1,0,0,1,103
"1494",2021-01-08,1,0,322,7,1438,0,0,0,167,121,185,139,1,1,0,1,0,1,0,7,319
"1495",2021-01-08,2,4,96,15,592,1,3,0,53,38,52,40,5,2,1,4,3,2,1,14,87
"1496",2021-01-08,3,4,22,14,179,2,2,1,10,9,6,8,4,1,0,3,2,2,3,11,14
"1497",2021-01-09,0,0,87,0,468,0,0,0,39,20,46,27,0,0,0,0,0,0,0,0,87
"1498",2021-01-09,1,0,257,6,1303,0,0,0,143,113,163,135,2,0,0,1,1,1,0,6,252
"1499",2021-01-09,2,0,73,8,536,0,0,0,35,34,37,41,7,2,2,3,2,5,0,8,61
"1500",2021-01-09,3,6,17,4,163,3,3,0,7,5,6,2,2,4,2,1,1,1,1,3,14
"1501",2021-01-10,0,0,20,0,138,0,0,0,9,34,10,34,0,1,1,0,0,0,0,0,20
"1502",2021-01-10,1,0,62,4,383,0,0,0,41,134,46,139,1,1,0,1,0,1,0,4,61
"1503",2021-01-10,2,1,24,8,173,1,0,0,12,44,12,42,2,4,3,1,0,2,0,8,21
"1504",2021-01-10,3,6,9,11,94,3,3,0,3,7,2,7,1,0,0,1,1,0,2,9,3
"1505",2021-01-11,0,0,114,2,544,0,0,0,47,34,50,36,1,2,1,0,1,0,0,2,112
"1506",2021-01-11,1,0,383,4,1630,0,0,0,197,133,231,166,1,2,2,2,0,1,0,4,382
"1507",2021-01-11,2,3,114,5,682,3,0,0,60,28,69,38,2,1,1,3,1,1,0,5,109
"1508",2021-01-11,3,10,60,13,196,2,8,2,17,10,12,11,7,1,1,4,3,4,3,10,43
"1509",2021-01-12,0,0,87,1,481,0,0,0,35,33,46,45,1,0,0,0,1,0,0,1,86
"1510",2021-01-12,1,0,278,5,1513,0,0,0,137,98,163,126,3,1,0,0,1,2,0,5,273
"1511",2021-01-12,2,2,95,7,587,0,2,0,48,48,51,49,3,5,3,2,0,3,1,6,87
"1512",2021-01-12,3,4,35,11,159,1,3,0,10,5,7,5,4,1,1,1,1,3,3,8,23
"1513",2021-01-13,0,0,87,1,494,0,0,0,35,32,45,42,0,0,0,0,0,0,0,1,86
"1514",2021-01-13,1,0,240,3,1431,0,0,0,131,108,147,123,2,3,2,0,2,0,0,3,236
"1515",2021-01-13,2,1,102,9,492,1,0,0,37,40,41,43,3,4,2,0,2,1,0,9,91
"1516",2021-01-13,3,5,25,7,131,3,2,4,8,6,9,7,2,2,1,0,1,1,0,7,17
"1517",2021-01-14,0,0,82,0,410,0,0,0,28,24,36,32,0,0,0,0,0,0,0,0,82
"1518",2021-01-14,1,1,204,4,1250,0,1,0,112,92,127,106,1,2,1,0,1,0,0,4,202
"1519",2021-01-14,2,3,94,5,453,3,0,2,43,41,51,45,1,5,2,2,0,1,0,5,90
"1520",2021-01-14,3,3,26,8,122,3,0,2,8,4,9,5,1,1,1,2,0,1,2,6,18
"1521",2021-01-15,0,0,87,0,370,0,0,0,40,36,54,50,0,0,0,0,0,0,0,0,87
"1522",2021-01-15,1,0,211,4,1218,0,0,1,122,98,139,111,1,5,3,0,1,0,0,4,208
"1523",2021-01-15,2,1,113,7,483,0,1,0,63,34,62,38,8,3,1,2,5,3,1,6,101
"1524",2021-01-15,3,8,26,7,142,1,7,2,8,8,6,6,4,4,3,1,4,0,1,6,17
"1525",2021-01-16,0,1,64,2,334,0,1,0,28,16,32,20,0,0,0,1,0,0,0,2,64
"1526",2021-01-16,1,1,177,4,999,0,1,0,95,78,114,96,2,3,1,3,0,2,0,4,174
"1527",2021-01-16,2,2,48,3,430,1,1,0,27,33,26,34,3,1,1,1,3,0,0,3,45
"1528",2021-01-16,3,7,11,3,154,6,1,0,4,13,3,9,1,4,1,0,1,0,2,1,10
"1529",2021-01-17,0,0,24,0,88,0,0,1,8,31,9,33,1,0,0,0,0,1,0,0,23
"1530",2021-01-17,1,0,50,2,258,0,0,1,26,90,30,94,1,1,1,2,0,1,0,2,47
"1531",2021-01-17,2,1,25,6,162,1,0,0,9,31,10,30,0,2,1,0,0,0,1,5,23
"1532",2021-01-17,3,4,16,12,59,4,0,0,2,4,0,3,4,3,0,3,1,3,7,5,3
"1533",2021-01-18,0,0,60,1,296,0,0,0,26,40,30,45,1,0,0,1,0,1,0,1,58
"1534",2021-01-18,1,2,204,0,1009,1,1,0,127,108,134,114,3,4,2,0,2,1,0,0,199
"1535",2021-01-18,2,2,83,4,409,0,2,0,44,35,47,33,0,5,0,0,0,0,1,3,78
"1536",2021-01-18,3,1,35,7,135,1,0,2,10,10,9,9,2,2,0,3,1,1,1,6,30
